,linhas,date,mean_geral,mean_25_perc,mean_50_perc,mean_75_perc,median_geral,median_25_perc,median_50_perc,median_75_perc,std_geral,std_25_perc,std_50_perc,std_75_perc,perc95_geral,perc95_25_perc,perc95_50_perc,perc95_75_perc,cv_geral,cv_25_perc,cv_50_perc,cv_75_perc,trips_geral,trips_25_perc,trips_50_perc,trips_75_perc,ltt_mean,rbt_mean,ltt_mean_25_perc,rbt_mean_25_perc,ltt_mean_50_perc,rbt_mean_50_perc,ltt_mean_75_perc,rbt_mean_75_perc,ltt_median,rbt_median,ltt_median_25_perc,rbt_median_25_perc,ltt_median_50_perc,rbt_median_50_perc,ltt_median_75_perc,rbt_median_75_perc,ltt_cv,ltt_cv_25_perc,ltt_cv_50_perc,ltt_cv_75_perc,ltt_std,ltt_std_25_perc,ltt_std_50_perc,ltt_std_75_perc
0,148L-10-0,2017-03-02,657.8739382716051,651.2676626506023,653.2814337349397,649.4176144578314,538.6850000000001,531.7610000000001,587.991,618.965,362.96809505455667,413.8866933930542,438.0504275281444,431.2049127052783,1480.9060000000002,1503.8129999999992,1420.3718999999999,1323.0672999999997,0.5517289467464879,0.6355093567959011,0.6705386146116584,0.6639870910573795,81,83,83,83,3336.374682408775,780.7099926083001,2632.172595493305,669.3967756128945,1850.1602795938602,528.7734237452532,957.8135464263124,462.86575507574673,3583.253497398291,533.8311776187838,2824.3549096094644,477.2144614967351,1971.6788412774965,407.2548620616169,1011.703492583008,408.97580891905113,0.29321063816852505,0.30106112394611495,0.3061608956165842,0.33899234555131685,984.0663013607813,797.1478180439963,569.8084593993942,326.6184299102606
1,148L-10-0,2017-03-03,715.1192328767124,715.1227027027028,708.1100266666667,713.3172105263158,575.618,624.6200000000001,646.058,727.8315,425.5619505088576,450.1648717515794,454.00415185341035,480.04787690702454,1525.7571999999989,1634.8377999999998,1573.6202,1635.0955000000004,0.5950923020164738,0.6294931905395346,0.6411491643333652,0.672979524148625,73,74,75,76,3757.8474258805227,661.1919472335048,2972.7707909878513,694.4140460300591,2055.6192696342205,548.2729565951013,1043.7707690096313,447.65625589914043,3725.448204878628,693.5911682353994,2942.9640073841206,724.2208296337899,2006.255320150984,597.6369060783377,984.4575137614083,506.9695111473634,0.12335362129443934,0.1358562598350878,0.14655625621365725,0.21625952351933908,466.5837541893123,406.5178741150718,303.2393862754223,227.2055513844774
2,148L-10-0,2017-03-06,677.6399125,664.1981625000001,677.5997901234568,679.897325,550.5105000000001,504.826,545.1120000000001,594.369,412.9385940322072,440.5613923194666,476.6788172519237,513.6534478411817,1460.5744,1363.9365499999997,1605.8470000000002,1789.1206,0.6093776154783492,0.6632981197376717,0.7034813531525358,0.7554867903637974,80,80,81,80,3578.6133874690286,752.1746195726655,2794.1135044353314,735.7260179135783,1980.1199851138836,690.1273261361875,1031.123518362588,582.5879073020049,3708.77575835151,622.0122486901842,2863.382509420791,666.4570129281187,2009.4404539646896,660.8068572853815,984.3555995438296,629.3558261207631,0.223612822512202,0.23556054561248138,0.25434767117209484,0.3120666189017268,805.0884676741948,662.1840503253762,506.7005697473239,323.7353528047058
3,148L-10-0,2017-03-07,724.3070405405406,646.32048,659.1322368421054,658.4596923076923,484.32500000000005,450.523,471.49800000000005,500.25300000000004,795.9526819106987,524.9557109358062,600.8104057162541,652.0115742079469,1786.0593999999987,1575.982299999999,1572.5230000000001,1726.8453499999991,1.0989161189385788,0.8122219969508103,0.911517252736309,0.9902072698221711,74,75,76,78,3873.2147004974513,1346.9982793883182,3049.2567820420145,1107.1832607546166,2172.143095718503,1114.9422363596987,1181.2243292526678,1059.2751578413822,3739.4172067349036,1480.795773150866,2948.795445897277,1207.644596899354,2078.065907092772,1209.0194249854299,1050.5597294124152,1189.9397576816348,0.19330076542433716,0.20255574473459745,0.23918517784089718,0.3959530801125814,753.419043189535,621.5413276199499,522.8223480185014,470.66028876653746
4,148L-10-0,2017-03-08,577.7667717391306,571.5030425531914,567.0979361702126,568.5881979166667,449.43800000000005,426.12100000000004,421.5285,414.908,482.84801212424185,559.3901340146838,581.1546686132945,601.7721735562584,1490.9426500000004,1689.5410999999986,1713.3050500000002,1622.58625,0.8357144019736984,0.9788051722622626,1.0247871338379597,1.0583620549304036,92,94,94,96,3735.5467010048983,796.4303118620278,2870.8817735433936,617.6290164557527,1951.3784335252649,533.3102152888164,991.150988751509,368.8349993746301,3845.441366561311,686.535646305615,2926.302056767824,562.2087332313222,1976.395427860219,508.2932209538624,979.3040725306055,380.6819155955336,0.21090363594197908,0.20764181836494974,0.2183593431352367,0.23956739000166832,791.9330863194381,599.2118344867192,428.3152432398014,238.68095704827041
5,148L-10-0,2017-03-09,748.7131111111112,743.6392328767124,731.6338082191781,733.6257397260274,674.8990000000001,666.5640000000001,612.8380000000001,607.2460000000001,433.4086657468519,470.7195071529836,507.28000682911414,566.2724326749799,1678.43845,1588.4151999999995,1610.106199999998,1644.6529999999987,0.5788714786945047,0.6329944499190026,0.6933523316313814,0.7718819038253134,72,73,73,73,3729.899586503073,972.6576980938007,2885.452140232218,927.1610099792647,2041.7068635115043,849.1454488783315,1110.0889110940072,785.6020057660196,3832.4543042540663,870.1029803428073,2956.697720938525,855.9154292729577,2074.882076091006,815.9702362988296,1082.566380426995,813.1245364330318,0.23498615089364894,0.24705532141772485,0.2749354065141195,0.34874056942471315,882.298563591959,717.603011244545,565.0673648532471,389.7053798165264
6,148L-10-0,2017-03-10,685.6585384615383,685.7212531645571,665.7237012987015,659.9956153846155,497.41550000000007,475.53700000000003,499.809,572.9645,604.6625729285413,666.4855417545901,627.9479158422982,612.6554952613697,1578.2589999999966,1665.066899999997,1596.1294000000007,1551.539549999999,0.881871279959944,0.9719482058909572,0.9432560604606539,0.9282720687535808,78,79,77,78,3828.6037990969307,905.8926451694206,3003.581401979767,863.6172809146383,2085.7551025849634,664.4653030606819,1088.3969505190028,357.99223141960533,3808.939980464442,925.5564638019091,2946.6346807163877,920.5640021780177,2039.2103109261743,711.010094719471,1001.3308278027207,445.0583541358874,0.1666175154605534,0.18756451156735898,0.24126446833470339,0.4529837604937641,641.7903756572609,566.7900230994519,506.277703688522,496.02329057567584
7,148L-10-0,2017-03-13,622.912869047619,628.1767647058824,626.6025058823531,620.8362068965519,516.5355,530.745,532.221,504.70500000000004,431.3815389103588,491.5353379006061,522.6704456711802,528.6822962562179,1207.4938499999996,1369.0391999999997,1621.4125999999992,1617.1303,0.6925230804268093,0.7824793362593522,0.8341339856839218,0.8515648578213653,84,85,85,87,3663.974100117113,955.7419271052254,2855.55288174167,898.4650967225189,2019.4664967451397,840.9606451782963,1065.8021098667925,572.2088299321701,3622.74808384932,996.967943373018,2792.517481452229,961.5004970119599,1975.197284765186,885.2298571582501,996.0786690240777,641.932270774885,0.17054085190286009,0.1795202267284973,0.20495982478908129,0.2730905898456876,628.4381376215748,515.567229691297,416.28149296741134,292.72850913280854
8,148L-10-0,2017-03-14,605.8510112359551,605.2193444444446,607.2889887640449,595.6024395604395,477.01700000000005,542.1035,463.48400000000004,520.734,396.6801809065831,448.7023484719335,510.9509208897682,520.418430663831,1285.1372,1352.6138,1556.5251999999994,1608.973,0.6547487312059496,0.741387982044453,0.8413637170165986,0.8737681313862733,89,90,89,91,3578.815453609847,998.1803810577926,2852.3559369621953,840.5681421668969,1974.4565153169801,676.7110564023224,1049.5322972506362,429.187460398698,3713.6026765650467,863.3931581025927,2901.9023757511836,791.0217033779086,2003.7307353265337,647.4368363927688,1022.6780990357925,456.0416586135418,0.26225860568096115,0.2744875847865353,0.3005948589916006,0.41378145887482387,943.6077614644031,787.1343720053642,596.6938677926488,436.60558481480865
9,148L-10-0,2017-03-15,671.0491666666668,1518.084166666667,1528.4651132075471,1551.815528301887,553.4235000000001,614.5025,575.4820000000001,565.729,436.5415094457778,6222.17722211393,6337.987124752267,6582.048820070818,1337.6193499999993,1584.4597999999983,1659.969,1769.5069999999996,0.6505358044243321,4.098703720608769,4.146635124338389,4.241514986818948,54,54,53,53,3484.3872127936816,706.1982168144455,2698.568544461815,587.7070234122803,1820.2661620021163,585.9161107711675,912.3135849945529,374.106174483381,3662.2691444819548,528.3162851261723,2827.242331118081,459.03323675601405,1914.7103174517679,491.4719553215159,922.4617733811267,363.9579860968072,0.2362488698691059,0.2434171012984797,0.2593123119961001,0.2711031709625551,830.9121243203908,663.0457341029036,476.44961267025104,249.6535145564596
