,linhas,date,mean_geral,mean_25_perc,mean_50_perc,mean_75_perc,median_geral,median_25_perc,median_50_perc,median_75_perc,std_geral,std_25_perc,std_50_perc,std_75_perc,perc95_geral,perc95_25_perc,perc95_50_perc,perc95_75_perc,cv_geral,cv_25_perc,cv_50_perc,cv_75_perc,trips_geral,trips_25_perc,trips_50_perc,trips_75_perc,ltt_mean,rbt_mean,ltt_mean_25_perc,rbt_mean_25_perc,ltt_mean_50_perc,rbt_mean_50_perc,ltt_mean_75_perc,rbt_mean_75_perc,ltt_median,rbt_median,ltt_median_25_perc,rbt_median_25_perc,ltt_median_50_perc,rbt_median_50_perc,ltt_median_75_perc,rbt_median_75_perc,ltt_cv,ltt_cv_25_perc,ltt_cv_50_perc,ltt_cv_75_perc,ltt_std,ltt_std_25_perc,ltt_std_50_perc,ltt_std_75_perc
0,737A-10-0,2017-03-02,540.2772277227723,538.54726,538.31877,530.5163725490198,463.072,460.3555,476.841,468.004,327.6994328765273,374.84342440885627,382.99480184910004,369.3251098925539,1054.5130000000001,1101.0108999999998,1113.0337,1090.2229999999997,0.6065394135854211,0.6960269826808816,0.7114646993436622,0.6961615682434535,101,100,100,102,1801.0886720969986,508.678448202704,1438.1535393356355,434.96786939448293,1133.6943228509133,354.5706363102104,620.6267252875987,192.42011745294394,1741.4680294313935,568.2990908683091,1400.3308391223677,472.79056960775074,1121.4003540116607,366.86460514946293,614.7324162460317,198.31442649451094,0.1454840067742072,0.17309975129622554,0.18318699237808836,0.17991225509750702,263.2743997621693,250.12665856541784,208.66465290977865,112.1888001916025
1,737A-10-0,2017-03-03,592.2877472527473,597.0776043956043,596.4695000000003,588.5754891304349,530.0020000000001,511.64500000000004,511.3705,482.44450000000006,446.1033445507042,448.64900578113094,443.2568792083336,457.0014898397457,1426.9065,1421.7445,1465.241,1507.1802000000002,0.7531868532143351,0.7514081963185988,0.743134190781479,0.776453485201911,91,91,90,92,1746.9649800842828,508.5651478664038,1393.6898530736507,472.30644992445013,1100.2774741427575,456.1887920110528,627.6041340427272,225.32242068134394,1718.4444887646137,537.085639186073,1358.1863809684346,507.80992202966627,1096.6471041398736,459.81916201393665,619.6586205217997,233.26793420227148,0.23155899880279976,0.2523639315868786,0.2637687913325845,0.3255877707202775,406.6945146088449,353.60294656284293,291.7750039350075,205.43589682650043
2,737A-10-0,2017-03-06,502.9532710280376,492.24746788990853,489.8803454545455,482.69069369369385,452.98600000000005,467.798,433.978,375.10400000000004,322.6097152046507,355.56070292035116,365.74657065111876,396.7681995328299,1118.8999999999996,1143.7972,1193.6813499999998,1216.574,0.6414307924575889,0.7223210399527592,0.746603888163248,0.8219926439779494,107,109,110,111,1891.0729294734338,690.1184848753878,1457.1216164263585,505.8702862120151,1144.6436927435784,356.5157134259548,634.4736647759258,225.68764515107205,1846.3087459866815,734.8826683621401,1437.4484172406349,525.5434853977388,1130.5183438114896,370.64106235804365,624.7676641024017,235.3936458245962,0.20909923651325102,0.2066646523799186,0.19159278343338562,0.22733112428653873,397.16770631083995,302.46505549769915,220.27371191579553,144.87241645706328
3,737A-10-0,2017-03-07,520.1378846153849,520.4021844660195,518.7381250000001,510.20367619047596,459.39500000000004,492.122,456.975,430.595,336.9330377536018,363.74005269664735,369.2618700716201,378.71903680766934,1159.0499,1218.9893999999993,1190.9178,1151.2756000000002,0.6477763833771624,0.6989595039265218,0.7118464062606157,0.7422899020160744,104,103,104,105,1873.8319912305221,676.2350470630656,1490.8028192785864,601.2353743561516,1158.7359036062614,449.0271612555771,648.6658378496883,345.48526286411095,1825.483102030671,724.5839362629167,1439.2188608206197,652.8193328141183,1130.588400704441,477.1746641573975,621.0546746566808,373.0964260571184,0.2129174144092645,0.2331097552835128,0.25638784767773265,0.30034704815689073,400.79742850058733,349.1111723506226,298.44547188795684,195.71652129745877
4,737A-10-0,2017-03-08,551.2653061224489,551.8474285714285,544.3980101010102,539.46223,458.48850000000004,461.01300000000003,456.562,454.48850000000004,357.84537593270744,369.49673160863546,378.62273348805843,382.35102683483626,1269.05,1276.5442999999998,1300.9571999999996,1201.0468999999998,0.6491345853954785,0.6695632025778472,0.695488827039994,0.7087632934651167,98,98,99,100,1873.2254675157403,673.8982199824079,1504.0867354417926,629.6151258965972,1179.7879208467943,430.06188908955755,634.6378585785822,238.51625318078595,1845.8581968694257,701.2654906287225,1452.1312283946004,681.5706329437894,1168.3275223006376,441.5222876357143,630.1885399356725,242.96557182369565,0.22225777093681123,0.24870003204281635,0.2460440545890797,0.26046679105052123,418.33575766564616,375.86051313819206,291.6720408615909,166.09490681420837
5,737A-10-0,2017-03-09,517.4326923076925,521.0695047619048,522.1108653846153,521.9441470588235,459.01050000000004,437.649,429.2660000000001,416.06950000000006,376.5433441303609,402.6474281418336,407.7848270409489,432.9560073255653,1289.9172999999998,1324.5639999999999,1355.2032999999997,1394.629449999999,0.727714637532892,0.7727326670667813,0.781031106756517,0.829506394056318,104,105,104,102,1864.0247052956722,610.9251930672947,1482.7585300143564,583.703584625669,1171.5647319793777,464.21979534828574,636.710895791495,257.14773799472596,1785.1939244625742,689.7559739003927,1407.8168219470601,658.6452926929653,1112.5254821409158,523.2590451867477,621.5155779653436,272.34305582087734,0.1899163196038575,0.21305496877820576,0.21318410187459505,0.2628040308488403,355.6591108914198,317.3818498696178,250.9233589937014,168.11028825367165
6,737A-10-0,2017-03-10,568.9678315789474,567.6385531914896,565.3700736842106,555.9829896907215,436.564,406.6505,389.963,421.891,499.56666615381295,538.1629580581371,541.0140645238749,489.4676132599431,1375.0132999999994,1415.46075,1466.7879,1530.1991999999984,0.8780226902590631,0.948073303041823,0.9569202363301248,0.8803643678599248,95,94,95,97,1882.0137012608552,734.1802114859652,1509.9119803227475,661.7516321559976,1169.7036618520297,380.43364570652875,662.5573904487554,198.26330775077054,1812.920846971048,803.2730657757725,1422.4390439566287,749.2245685221164,1145.333491233073,404.8038163254855,629.8227889212336,230.99790927829235,0.20729703186242127,0.23661730802872682,0.2436942562405671,0.3645463390447074,392.1012865552182,359.07117499214047,286.4860934584373,242.74966907871283
7,737A-10-0,2017-03-13,585.5094239130435,590.0101956521739,587.9521630434781,573.7422446808512,511.18600000000004,539.1475,563.893,528.354,376.19192982692516,391.59579620166824,389.8541122312429,404.2854132781143,1113.7540000000001,1168.77295,1157.2921500000002,1210.5226499999999,0.642503629254642,0.6637102190561533,0.6630711420691104,0.7046464105201132,92,92,92,94,2031.1045784055307,1223.9579589864177,1645.042482943417,995.951808642257,1240.8371811093136,941.035275931871,749.1900023532246,1134.9963634136225,1822.098917152797,1432.9636202391514,1448.7120417514138,1192.2822498342603,1097.2944253992512,1084.5780316419334,645.474743258455,1238.711622508392,0.28722218265301314,0.3267154219584853,0.3474109613821632,0.5880603993037962,586.4088471714864,540.2527716328742,433.3198319756954,442.85765732306226
8,737A-10-0,2017-03-14,560.1770833333334,560.3106770833334,559.2198020833335,552.0861122448981,510.19250000000005,519.4280000000001,520.6515,514.9775000000001,346.5090507174203,353.3421563309718,362.5382499799993,377.0613211304726,1266.86025,1299.17425,1319.9707500000002,1380.9911999999997,0.6185705574664325,0.6306182815759912,0.6482929406816227,0.6829755590070217,96,96,96,98,1730.4248626265824,565.8446889378458,1374.8450599973967,519.4649332557701,1102.6070805414852,367.7874012320583,629.5154315036864,231.86730134555887,1733.1307007683224,563.1388507961058,1347.1997993129862,547.1101939401806,1088.6268470033158,381.7676347702277,638.2625762719049,223.12015657734037,0.22866943882582674,0.2462369993176381,0.24680870838827704,0.2746022414217877,397.6688370648468,340.2262000166981,273.4903097951373,173.72853015075248
9,737A-10-0,2017-03-15,609.6250923076923,601.59353125,599.5053125000001,591.1454062500002,523.498,540.2155,590.73,608.3054999999999,404.13133766704334,411.96295745994195,386.44936274739683,378.5038868029541,1237.0315999999998,1237.8224500000001,1291.2114499999996,1194.7993499999998,0.662917820749853,0.6847862153769493,0.6446137418463607,0.6402889759459313,65,64,64,64,1926.9888917011604,1697.6282857013862,1550.3868522873543,1593.2399091800219,1232.7939643637699,990.1980748864928,701.7343175446698,127.25110585736411,1657.6245621443277,1966.9926152582188,1288.58760890771,1855.039152559666,1043.5657871813228,1179.42625206894,600.2631958966062,228.72222750542767,0.39944993515539096,0.4683863344601738,0.4951710478360466,0.8090818925849368,775.7258383956722,731.8313063102462,615.1944867718864,572.1789662500695
