,linhas,date,mean_geral,mean_25_perc,mean_50_perc,mean_75_perc,median_geral,median_25_perc,median_50_perc,median_75_perc,std_geral,std_25_perc,std_50_perc,std_75_perc,perc95_geral,perc95_25_perc,perc95_50_perc,perc95_75_perc,cv_geral,cv_25_perc,cv_50_perc,cv_75_perc,trips_geral,trips_25_perc,trips_50_perc,trips_75_perc,ltt_mean,rbt_mean,ltt_mean_25_perc,rbt_mean_25_perc,ltt_mean_50_perc,rbt_mean_50_perc,ltt_mean_75_perc,rbt_mean_75_perc,ltt_median,rbt_median,ltt_median_25_perc,rbt_median_25_perc,ltt_median_50_perc,rbt_median_50_perc,ltt_median_75_perc,rbt_median_75_perc,ltt_cv,ltt_cv_25_perc,ltt_cv_50_perc,ltt_cv_75_perc,ltt_std,ltt_std_25_perc,ltt_std_50_perc,ltt_std_75_perc
0,374M-10-0,2017-03-02,868.7256612903224,886.1229516129032,886.6280967741936,884.540741935484,733.7415000000001,741.1715,768.1125000000001,737.2115000000001,511.43400632345885,609.9507728672792,637.8988906904617,654.2020750913293,1867.9286999999995,2123.0365999999995,2156.6721999999995,2109.677999999999,0.5887175078537722,0.688336502013698,0.7194661358142385,0.7395951866048077,62,62,62,62,1970.154821336807,388.7715827629286,1490.9969164751242,345.32296803971485,1157.4553901285883,253.14364735727736,545.3207372095081,126.06128082209375,2070.329013283809,288.59739081592625,1542.2309360349386,294.0889484799004,1186.2254819030663,224.37355558279933,559.644793378925,111.7372246526769,0.2399052746917234,0.24743819574153111,0.26335343967092273,0.2585102072719291,476.4469844142641,371.89292432773516,307.26824986338363,142.10329199825998
1,374M-10-0,2017-03-03,1260.0934761904764,1259.7005714285715,1259.9662380952382,1264.098651162791,993.6390000000001,1044.268,996.6600000000001,1039.2,836.0822789680755,850.4538782003737,885.4804541995022,921.3394443974047,2050.83875,2038.15175,2134.8892499999997,2209.7828,0.663508140281565,0.6751238329882719,0.702781096371386,0.7288509038039899,42,42,42,43,2072.8106481218033,398.9675225455344,1564.4300297059237,273.26897717686415,1206.8597275405452,236.44110818451395,554.4884338324883,113.93888649918449,2106.247166270682,365.5310043966556,1611.139613254383,226.5593936284049,1260.2383079808337,183.06252774422546,574.3121275624746,94.11519276919819,0.18295535962590237,0.18791090716886158,0.1964345205099681,0.20649920356461107,383.719924289373,297.4525631147423,239.8745588145308,115.85651353053353
2,374M-10-0,2017-03-06,1072.3415,1060.58692,1060.6834,1056.452431372549,918.6685,906.4055000000001,908.2515000000001,887.4810000000001,646.1916871147241,688.3463417485161,717.1260022727627,727.9036665285388,2563.8981999999987,2614.2634999999987,2645.369899999999,2621.652,0.6025987869673273,0.6490239779201842,0.6760980725000153,0.6890075169620673,50,50,50,51,2021.686745616929,435.7371312328057,1517.0967280963919,304.7257831959596,1170.8701701305208,240.58424947851609,556.4040814867632,178.356714863197,1997.6606391857158,459.763237664019,1517.0393588308934,304.78315246145803,1158.8416118563882,252.61280775264868,558.5754395779769,176.18535677198327,0.1779856117782473,0.17865490416457946,0.18228347095275713,0.2008483207430371,363.3417832025282,273.6810943613784,215.51257457699154,112.84312270739507
3,374M-10-0,2017-03-07,994.5647636363636,976.5337222222223,975.6255370370368,973.5637857142857,872.1930000000001,872.3520000000001,853.8000000000001,923.2185000000001,488.3375021038202,486.52032513226845,489.69992952815085,517.404062963445,1842.7333999999996,1705.1841999999997,1730.1351,1749.306,0.49100623705825147,0.49821149445318874,0.5019343087465338,0.5314536865027649,55,54,54,56,2084.5882673375454,393.957081694969,1568.9852688866577,320.95042951348887,1206.7508703392573,280.7355647227869,567.6791840197872,141.76087725139848,2058.2318025774885,420.31354645502597,1531.6319190087772,358.3037793913693,1177.713797274026,309.7726377880181,551.6176433161631,157.8224179550225,0.1209468432904943,0.12262792187344479,0.13866644246679566,0.16711274526654438,254.36552008498836,194.11167130097158,168.82330916509113,95.70970058385002
4,374M-10-0,2017-03-08,1008.5414150943398,1013.0492592592593,986.8284150943396,977.2283333333335,813.4290000000001,788.3845000000001,799.817,795.7065,565.3689404396591,591.1400954569375,572.1381727447903,594.9670961105234,2264.205,2382.5510499999996,2138.274199999999,2207.552349999997,0.5605807872419142,0.5835255196664164,0.5797747247580974,0.608831197189183,53,54,53,54,2109.811777812756,297.5085908233241,1586.9494627222025,326.24273202602944,1217.5510445375376,268.5767640521094,587.1015070470113,180.8170703967213,2102.9039221099124,304.4164465261679,1565.454577419489,347.737617328743,1194.4373295098515,291.6904790797955,577.7471829202623,190.17139452347033,0.09349773250624441,0.10909302869041251,0.12711652261050152,0.15974077524400054,199.08074431275995,174.720780254156,156.19734452955223,94.6484372785943
5,374M-10-0,2017-03-09,1032.6859615384615,1020.2835094339623,1014.5071153846154,1017.7040943396227,858.4090000000001,859.471,836.9780000000001,862.5740000000001,607.8899018526545,655.4692391946759,678.6801451658501,687.7326429296285,2093.247199999998,2237.9979999999996,2228.9199499999977,2163.9407999999994,0.5886493324137381,0.6424383351626649,0.6689752441100938,0.6757687688933696,52,53,52,53,2131.3380340065974,308.96785121589573,1619.0914683643111,319.5670912550838,1247.1381976725913,210.87087553534434,591.4615567645878,141.2192462409139,2110.214883388145,330.09100183434794,1588.8780737655602,349.78048585383476,1212.1069322025191,245.90214100541652,586.5011143348634,146.17968867063837,0.09620949613249316,0.1279059525433521,0.16923856469641185,0.15080239885439167,206.9803992518285,209.03599970831905,213.045742488109,90.03134063676158
6,374M-10-0,2017-03-10,1181.928777777778,1164.645739130435,1149.292170212766,1129.0401250000002,954.0000000000001,920.8675000000001,972.3910000000001,899.8220000000001,690.9238776322973,755.8455306132754,795.042052931501,784.888712503627,2615.5843999999993,2434.54275,2471.4306999999994,2689.9577,0.5845731913993572,0.6489917965763701,0.691766700876694,0.6951823014293905,45,46,47,48,2022.1491273666488,522.7171208393938,1502.1172901847722,430.31193868578157,1145.5999640797786,362.56434248616756,531.278067155298,178.06420534893687,2125.478165219725,419.38808298631784,1588.958053657016,343.47117521353766,1209.971351619577,298.1929549463691,552.9573628503454,156.3849096538895,0.28203984586830927,0.2857279182581299,0.2892296908241314,0.2992083658465907,576.2369065605226,433.64460081070604,334.7752060443354,160.6101696213456
7,374M-10-0,2017-03-13,932.6964285714286,924.5105964912282,927.9208596491229,911.5856949152543,748.8125,725.226,786.884,797.4680000000001,534.3090872884128,532.1179867716255,534.6407733537886,584.4906623081523,1670.99375,1726.3396,1655.991,1667.7298999999996,0.5728649439633765,0.57556721230796,0.5761706591615514,0.641180160645774,56,57,57,59,2108.256713941869,332.2074779021241,1595.0458466226487,329.71656171986024,1185.286904838761,204.8855492486548,561.3568634668725,174.83447724222628,2092.140612564961,348.32357927903195,1570.9532706499272,353.80913769258177,1164.971814442234,225.2006396451818,554.459580619088,181.73176009001077,0.10117476515422652,0.10976059416030308,0.10967501284785297,0.14857014934884377,215.133333199323,176.57598147780914,131.1122255371465,84.11677349625914
8,374M-10-0,2017-03-14,973.755290909091,965.6190892857143,960.9409090909093,963.9599107142858,887.3370000000001,908.1575,899.47,909.4165,450.08050458473224,475.9818621995543,508.9589022704156,557.5676991590032,1856.9880000000003,1925.93725,2079.2339,2188.7300000000005,0.4622111004547563,0.492929217618975,0.5296464095299181,0.5784137835626902,55,56,55,56,2156.3580149428585,309.555301412227,1637.2446447745854,279.2730593982669,1201.1350420308536,187.4396252073011,559.435800602107,117.44692729898577,2151.5530949439085,314.360221411177,1638.5884102232844,277.92929394956786,1194.3902985417315,194.18436869642323,571.8266524711032,105.0560754299895,0.09783395104312916,0.10818497286710839,0.10886286767812119,0.12185857755683552,212.84030600670835,178.69974525751607,131.9213302704729,68.77803659883844
9,374M-10-0,2017-03-15,1142.703166666667,1141.0961666666665,1139.5736111111114,1123.5179142857144,953.7935,937.2370000000001,997.52,939.403,706.0662054140533,755.6168275643605,734.392251834955,785.2026250748488,2583.9500000000003,2844.4227500000006,2718.3825,2722.057299999999,0.6178911777007589,0.6621850547194844,0.6444447683541084,0.6988785982767776,36,36,36,35,2183.189240220856,393.3665870068612,1666.9107834033994,357.696302688762,1220.6320279716172,247.3390593653853,593.6136042408544,140.8921589023024,2150.3608537566924,426.1949734710247,1641.9454514948648,382.6616345972966,1194.6587596393451,273.31232769765734,570.859628539808,163.64613460334886,0.10889815899421794,0.11208627199474246,0.10841008358771782,0.15321336587733067,241.11773104399333,189.48812961575638,134.20591848027857,92.23966714863715
