,route,ewt_mean,ewt_perc_25,ewt_perc_50,ewt_perc_75,rbt_geral,rbt_perc_25,rbt_perc_50,rbt_perc_75,w95_geral,w95_perc_25,w95_perc_50,w95_perc_75,latitude,longitude
5656,5012-10-0,1.1446561171252956,1.1699120058554409,1.1868903577631595,1.1961291050255907,0.3747502664619949,0.48230126821862845,0.6851939327516591,1.744597472299023,2.278963963343628,2.309101776299568,2.354090475782456,2.41225996128402,-23.646012073853175,-46.640198298081614
5657,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.680264212931966,-46.631854080580396
5658,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.676658317328087,-46.62823884267887
5659,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.681852101537032,-46.632667246966804
5660,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68409157186369,-46.63345955192694
5661,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68575236734205,-46.63338633029645
5662,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.687836374672347,-46.63365313939548
5663,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.688718203448076,-46.636418267305366
5664,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.688414351573176,-46.63861973295935
5665,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68713173962041,-46.6386623160484
5666,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68506540931468,-46.6375250706999
5667,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68322452198245,-46.638000224561424
5668,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.681461698768192,-46.639749842265644
5669,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.680997062932924,-46.64219988018888
5670,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68263094834412,-46.64379050802904
5671,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.683852046407328,-46.64507360461424
5672,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68517847935481,-46.64589339353732
5673,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.684758215143113,-46.64885336790481
5674,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.682695436638927,-46.651574741598814
5675,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.68104084906159,-46.653711960325644
5676,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.67989812650232,-46.65519661209971
5677,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.678419304423706,-46.65711271130653
5678,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.67699778661727,-46.65894550516705
5679,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.675477182063666,-46.66087188798984
5680,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.674443762619013,-46.66259983781986
5681,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.67408585253803,-46.663882675045436
5682,5013-10-0,1.2162335885328537,1.2056597419641624,1.2560467578009036,1.2545335282812151,0.35925274435563354,0.3074421699696999,0.3433414761596029,0.5258931208238237,2.267801021597023,2.2490515298170926,2.3788887609816705,2.3684734298761176,-23.67279317152996,-46.66608228181158
