,Unnamed: 0,route,ewt_mean,ewt_perc_25,ewt_perc_50,ewt_perc_75,rbt_geral,rbt_perc_25,rbt_perc_50,rbt_perc_75,latitude,longitude
8995,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.633559594891647,-46.74703302933876
8996,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.635799438996802,-46.748108826915846
8997,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.63397056455405,-46.746668194029425
8998,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.63235770301311,-46.74693089187684
8999,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.631897835013277,-46.74872268627482
9000,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.630580098141074,-46.74995259249635
9001,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.631032971516728,-46.75117977604657
9002,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.633484108029986,-46.751090690226256
9003,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.634785870627823,-46.75275432588843
9004,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.635689713060504,-46.752616950294936
9005,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.63737383628437,-46.7505003280153
9006,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.64012583553821,-46.74851710383201
9007,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.64084821250479,-46.746025442120754
9008,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.64252954119545,-46.73924071707798
9009,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.644663600769075,-46.72699980538113
9010,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.64257651604031,-46.724693786238774
9011,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.639038093735014,-46.72206175454829
9012,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.634703093880717,-46.717982041376935
9013,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.630775674169197,-46.714363368829716
9014,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.62629095074161,-46.70990367987522
9015,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.62424874200753,-46.70480307073583
9016,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.621875116328038,-46.701224978894395
9017,221,736G-10-0,1.0949087724599689,1.1018222661736905,1.1004911288370054,1.1453830969066774,1.0373307812257908,1.2055495605816602,1.565648791441734,0.4707778374862206,-23.619166059536262,-46.69980605107146
